Id,Class
546,0.31522271
547,0.979927778
548,0.816538195
549,0.058505706
550,0.622560247
551,0.58557114
552,0.708298498
553,0.512650339
554,0.867878285
555,0.035889538
556,0.740089877
557,0.121973131
558,0.373387067
559,0.099575835
560,0.717502597
561,0.084083344
562,0.26070549
563,0.998136111
564,0.35520866
565,0.048213381
566,0.702494702
567,0.188133686
568,0.509880351
569,0.836347553
570,0.547065928
571,0.689727104
572,0.169444105
573,0.542134532
574,0.586965827
575,0.914461201
576,0.650983551
577,0.468044668
578,0.26968732
579,0.02579867
580,0.626827759
581,0.771483144
582,0.35152117
583,0.301914036
584,0.940501111
585,0.46720807
586,0.126029973
587,0.612063766
588,0.619245996
589,0.473190094
590,0.496032469
591,0.72180645
592,0.339777909
593,0.047815548
594,0.626304463
595,0.354374373
596,0.37806943
597,0.581741546
598,0.369802547
599,0.221634618
600,0.208591372
601,0.723500587
602,0.791143742
603,0.038866466
604,0.361171556
605,0.967675032
606,0.450327694
607,0.891974423
608,0.717070915
609,0.004229294
610,0.604471998
611,0.319439229
612,0.597468143
613,0.787442765
614,0.96673527
615,0.800992782
616,0.117395198
617,0.12736201
618,0.913792322
619,0.685303222
620,0.441102662
621,0.764623571
622,0.144590365
623,0.18073295
624,0.046737502
625,0.897704146
626,0.169685007
627,0.510170867
628,0.461401547
629,0.09606667
630,0.443777382
631,0.957120778
632,0.506296006
633,0.780861409
634,0.308404518
635,0.464051956
636,0.608695409
637,0.424703928
638,0.468064331
639,0.335093138
640,0.655534961
641,0.565732983
642,0.493834329
643,0.222341976
644,0.516900319
645,0.162089414
646,0.136511617
647,0.24339326
648,0.884731463
649,0.392625397
650,0.762042032
651,0.040164829
652,0.84566079
653,0.255350335
654,0.929445446
655,0.64701269
656,0.122206005
657,0.948681559
658,0.822812988
659,0.191355337
660,0.906467862
661,0.386682876
662,0.358598041
663,0.816164978
664,0.434715909
665,0.966282822
666,0.939065177
667,0.196317182
668,0.441379254
669,0.512180963
670,0.443878758
671,0.968453102
672,0.574312663
673,0.123471889
674,0.078807527
675,0.1560815
676,0.566591921
677,0.490189951
678,0.859474292
679,0.956863727
680,0.895353313
681,0.744431748
682,0.225695012
683,0.324094044
684,0.051245345
685,0.40418595
686,0.559418983
687,0.084837481
688,0.505297371
689,0.602362231
690,0.736119364
691,0.254115646
692,0.714527275
693,0.734454711
694,0.109200847
695,0.735261584
696,0.103981296
697,0.11097586
698,0.988746143
699,0.058876725
700,0.528521663
701,0.108799127
702,0.452718932
703,0.131758411
704,0.220644028
705,0.479623207
706,0.606403258
707,0.73405001
708,0.703276405
709,0.997935647
710,0.002522081
711,0.2558726
712,0.556470342
713,0.976576058
714,0.204841397
715,0.977086341
716,0.939958107
717,0.488049376
718,0.286317794
719,0.639844518
720,0.49699964
721,0.312972096
722,0.316174891
723,0.667117798
724,0.983705775
725,0.29316428
726,0.840046985
727,0.25653685
728,0.323208302
729,0.189579939
730,0.514826791
731,0.102550468
732,0.765375802
733,0.637505236
734,0.9388871
735,0.623991099
736,0.972553084
737,0.425190634
738,0.564174949
739,0.88576926
740,0.630271718
741,0.022629028
742,0.173404147
743,0.725067728
744,0.015504552
745,0.647873292
746,0.815375934
747,0.200343345
748,0.051632617
749,0.136761547
750,0.451364218
751,0.840495454
752,0.608673828
753,0.408382576
754,0.240526777
755,0.955983032
756,0.08447901
757,0.096965721
758,0.820713163
759,0.005514759
760,0.833929753
761,0.263959825
762,0.901911304
763,0.662696482
764,0.23616849
765,0.157287098
766,0.874185036
767,0.522850302
768,0.603516972
769,0.34315091
770,0.128782191
771,0.959098303
772,0.60634424
773,0.59836422
774,0.99264017
775,0.257588438
776,0.13283429
777,0.222127119
778,0.279318098
779,0.242342834
780,0.531934444
781,0.806251359
782,0.274744426
783,0.75848293
784,0.251684486
785,0.511921069
786,0.136415883
787,0.43526718
788,0.074017637
789,0.502851541
790,0.13404446
791,0.803703846
792,0.015152322
793,0.995241534
794,0.784111134
795,0.284250406
796,0.580644763
797,0.687564441
798,0.292516939
799,0.237997517
800,0.45368219
801,0.171692032
802,0.494311072
803,0.123068189
804,0.768160309
805,0.765920662
806,0.548186504
807,0.675311143
808,0.680467331
809,0.318969448
810,0.39128202
811,0.741030208
812,0.509540716
813,0.925564574
814,0.701480444
815,0.310022391
816,0.682203095
817,0.709466862
818,0.537687835
819,0.5519483
820,0.864495612
821,0.406473557
822,0.460561657
823,0.028880241
824,0.020569182
825,0.428267168
826,0.108930193
827,0.960364668
828,0.175340012
829,0.313787955
830,0.736206843
831,0.164005158
832,0.610513589
833,0.076556057
834,0.221135439
835,0.818470689
836,0.343184814
837,0.427984252
838,0.486393709
839,0.42230371
840,0.616491125
841,0.431021033
842,0.760046252
843,0.671210089
844,0.32710618
845,0.364983212
846,0.334800971
847,0.724248897
848,0.27349118
849,0.098120682
850,0.058673252
851,0.673325555
852,0.043116182
853,0.00801058
854,0.300693583
855,0.822279184
856,0.250183174
857,0.283603154
858,0.237887303
859,0.247310947
860,0.786405528
861,0.647312549
862,0.072609605
863,0.264178809
864,0.881092552
865,0.193883419
866,0.04025127
867,0.16380505
868,0.00198006
869,0.924397642
870,0.292529395
871,0.878968627
872,0.967608999
873,0.596704134
874,0.498399767
875,0.990607532
876,0.903953793
877,0.551301373
878,0.439453543
879,0.732088761
880,0.238784508
881,0.716069692
882,0.207759839
883,0.524505346
884,0.31827567
885,0.262224491
886,0.155454231
887,0.375041755
888,0.136264992
889,0.643341181
890,0.329414939
891,0.62272511
892,0.900480716
893,0.015654972
894,0.226217657
895,0.63494094
896,0.837520785
897,0.959071971
898,0.828490497
899,0.931433673
900,0.127749102
901,0.863221804
902,0.322096104
903,0.945772902
904,0.153437297
905,0.866862327
906,0.204169439
907,0.680653746
908,0.203222892
909,0.194528842
910,0.724406466
911,0.077840506
912,0.053638808
913,0.066806893
914,0.753192499
915,0.583145949
916,0.664484187
917,0.918432051
918,0.748484501
919,0.092332669
920,0.897625173
921,0.037964531
922,0.47822133
923,0.141987802
924,0.540390677
925,0.376712544
926,0.905466414
927,0.635286898
928,0.488925418
929,0.84996413
930,0.719617884
931,0.017675269
932,0.979995326
933,0.762599122
934,0.77573384
935,0.680326825
936,0.141390179
937,0.810305133
938,0.922148923
939,0.240404867
940,0.226966681
941,0.816043612
942,0.544018591
943,0.366635974
944,0.161150415
945,0.943262894
946,0.382855812
947,0.03738245
948,0.934532849
949,0.208569802
950,0.633557967
951,0.966601325
952,0.918303659
953,0.999887811
954,0.157514618
955,0.121975755
956,0.232009367
957,0.972750263
958,0.516702321
959,0.373434245
960,0.991931531
961,0.041258526
962,0.00231132
963,0.130380179
964,0.972887799
965,0.201619209
966,0.126906689
967,0.849719234
968,0.952138336
969,0.190392118
970,0.328798087
971,0.277993821
972,0.077884399
973,0.12978825
974,0.195940864
975,0.360071234
976,0.254112216
977,0.445918505
978,0.331549552
979,0.557924113
980,0.262549981
981,0.803618921
982,0.657173473
983,0.828177132
984,0.499403163
985,0.86622142
986,0.248650616
987,0.850847114
988,0.181133721
989,0.402073387
990,0.011812257
991,0.170853028
992,0.254035374
993,0.72643933
994,0.202660521
995,0.140033375
996,0.540567668
997,0.120319665
998,0.97007593
999,0.591198288
1000,0.019210852
1001,0.923829433
1002,0.198134131
1003,0.172703806
1004,0.271944024
1005,0.252913834
1006,0.921366823
1007,0.842770736
1008,0.952220062
1009,0.085093364
1010,0.631770236
1011,0.92833055
1012,0.401088909
1013,0.200200167
1014,0.229764495
1015,0.350807561
1016,0.320989206
1017,0.199106726
1018,0.105406552
1019,0.724271953
1020,0.881698768
1021,0.238281358
1022,0.549032874
1023,0.647808172
1024,0.538754838
1025,0.937420559
1026,0.97812211
1027,0.916217775
1028,0.537546385
1029,0.04743416
1030,0.202323291
1031,0.891316464
1032,0.598061134
1033,0.505355584
1034,0.123779677
1035,0.588437565
1036,0.231282066
1037,0.337486152
1038,0.851592199
1039,0.974210972
1040,0.349290277
1041,0.909080535
1042,0.116379903
1043,0.684209008
1044,0.685067973
1045,0.626888448
1046,0.675115941
1047,0.419024072
1048,0.785599407
1049,0.82892552
1050,0.89740807
1051,0.300937126
1052,0.425231843
1053,0.330108628
1054,0.088064744
1055,0.481933873
1056,0.819511272
1057,0.848860558
1058,0.130401834
1059,0.735009657
1060,0.483878163
1061,0.438583123
1062,0.030884052
1063,0.502785665
1064,0.930209719
1065,0.200109959
1066,0.436461013
1067,0.6268534
1068,0.618768931
1069,0.161282672
1070,0.701697383
1071,0.971639529
1072,0.460614493
1073,0.228554091
1074,0.787665814
1075,0.06169501
1076,0.584118765
1077,0.395422976
1078,0.819340099
1079,0.701520871
1080,0.822141727
1081,0.489330845
1082,0.597026011
1083,0.520597106
1084,0.5054713
1085,0.458685392
1086,0.267978463
1087,0.694610932
1088,0.248220239
1089,0.374274135
1090,0.141907069
1091,0.393122217
1092,0.022535227
1093,0.25949297
1094,0.305185556
1095,0.986233576
1096,0.63458825
1097,0.989209943
1098,0.689565139
1099,0.016171674
1100,0.853017773
1101,0.602210383
1102,0.687985899
1103,0.484734
1104,0.857750667
1105,0.389969343
1106,0.902731785
1107,0.430576071
1108,0.85220507
1109,0.256756386
1110,0.306567925
1111,0.314986905
1112,0.400031316
1113,0.503465785
1114,0.710325589
1115,0.927276025
1116,0.904769748
1117,0.151721349
1118,0.407558266
1119,0.161574068
1120,0.790858649
1121,0.804913557
1122,0.919857956
1123,0.740587841
1124,0.385437501
1125,0.710309281
1126,0.040493195
1127,0.667483452
1128,0.95874386
1129,0.978498719
1130,0.090030008
1131,0.655732167
1132,0.85353131
1133,0.321871733
1134,0.498053753
1135,0.93136841
1136,0.241389654
1137,0.86432671
1138,0.430679347
1139,0.210636255
1140,0.156476775
1141,0.203781032
1142,0.713319685
1143,0.858171534
1144,0.271991396
1145,0.355565587
1146,0.920416335
1147,0.541311183
1148,0.40301461
1149,0.664598092
1150,0.332379829
1151,0.384818942
1152,0.277049704
1153,0.141744572
1154,0.556538644
1155,0.994297593
1156,0.753606401
1157,0.863614779
1158,0.633547111
1159,0.259515139
1160,0.56948671
1161,0.094915978
1162,0.14549623
1163,0.696107075
1164,0.380398814
1165,0.172322765
1166,0.727481801
1167,0.978989158
1168,0.978972314
1169,0.308948332
1170,0.4169592
1171,0.493040953
1172,0.349872361
1173,0.235145303
1174,0.269271929
1175,0.95740303
1176,0.622102339
1177,0.949382102
1178,0.048668906
1179,0.10997242
1180,0.6335645
1181,0.855873204
1182,0.41839776
1183,0.600255297
1184,0.890894625
1185,0.962996227
1186,0.401457452
1187,0.537274121
1188,0.093957363
1189,0.655532454
1190,0.3876556
1191,0.057295586
1192,0.477108978
1193,0.668805383
1194,0.019416139
1195,0.855043907
1196,0.469030298
1197,0.541881098
1198,0.306043922
1199,0.987558969
1200,0.310833439
1201,0.0674843
1202,0.974348533
1203,0.201727542
1204,0.559972634
1205,0.348599483
1206,0.284893223
1207,0.681237936
1208,0.56417165
1209,0.354832935
1210,0.686403573
1211,0.503478493
1212,0.905301921
1213,0.641592583
1214,0.079722794
1215,0.417640037
1216,0.310006964
1217,0.310935442
1218,0.687607917
1219,0.874727791
1220,0.121318126
1221,0.308882683
1222,0.370459801
1223,0.939032925
1224,0.732823009
1225,0.844136424
1226,0.958141792
1227,0.202413743
1228,0.753983466
1229,0.489648325
1230,0.363365311
1231,0.222176496
1232,0.127278968
1233,0.162750516
1234,0.317767102
1235,0.000696832
1236,0.647791255
1237,0.585159286
1238,0.700866202
1239,0.287943944
1240,0.963783151
1241,0.801902229
1242,0.646052457
1243,0.629236215
1244,0.233078621
1245,0.898489939
1246,0.944237853
1247,0.111879696
1248,0.432177403
1249,0.073121943
1250,0.992711561
1251,0.210892038
1252,0.619291026
1253,0.299810159
1254,0.622607468
1255,0.797049145
1256,0.662095319
1257,0.117797021
1258,0.007508518
1259,0.51175394
1260,0.726670626
1261,0.336281213
1262,0.251356632
1263,0.305671842
1264,0.270874248
1265,0.593832262
1266,0.557775547
1267,0.625552759
1268,0.88903199
1269,0.370846726
1270,0.151376374
1271,0.331397212
1272,0.28353733
1273,0.004490364
1274,0.14496997
1275,0.516286582
1276,0.310566096
1277,0.836625774
1278,0.680554346
1279,0.220175909
1280,0.112210696
1281,0.365556916
1282,0.825847333
1283,0.439655129
1284,0.50223686
1285,0.389705267
1286,0.658355102
1287,0.690920992
1288,0.528896053
1289,0.796908523
1290,0.251467044
1291,0.813152744
1292,0.484683078
1293,0.61369125
1294,0.044661941
1295,0.600492476
1296,0.142144337
1297,0.497864777
1298,0.689247828
1299,0.011263741
1300,0.784930998
1301,0.626888346
1302,0.337083003
1303,0.735003598
1304,0.591572186
1305,0.417765764
1306,0.910255013
1307,0.304674228
1308,0.632907214
1309,0.860516679
1310,0.306336366
1311,0.958444089
1312,0.818638844
1313,0.567383106
1314,0.853959942
1315,0.591777005
1316,0.143863411
1317,0.928699044
1318,0.041403909
1319,0.35523676
1320,0.721090279
1321,0.207915024
1322,0.559086836
1323,0.089035217
1324,0.494909128
1325,0.795326002
1326,0.036617308
1327,0.740644065
1328,0.020044947
1329,0.422880768
1330,0.426003993
1331,0.345161189
1332,0.387987726
1333,0.644044637
1334,0.586520985
1335,0.33547347
1336,0.749664391
1337,0.422092734
1338,0.503986541
1339,0.835887071
1340,0.378407872
1341,0.342724517
1342,0.602908879
1343,0.997425967
1344,0.883646523
1345,0.674308407
1346,0.298137065
1347,0.060756163
1348,0.823662804
1349,0.5315203
1350,0.662656607
1351,0.25105596
1352,0.83797708
1353,0.684871648
1354,0.443137009
1355,0.47154279
1356,0.069517745
1357,0.480800997
1358,0.687026061
1359,0.626443515
1360,0.006081414
1361,0.109321024
1362,0.575680705
1363,0.252043169
1364,0.984563605
1365,0.818253975
1366,0.559158311
1367,0.321801279
1368,0.729540743
1369,0.730478418
1370,0.180650287
1371,0.058531879
1372,0.810410655
1373,0.734099648
1374,0.047262455
1375,0.871020107
1376,0.217204132
1377,0.522014787
1378,0.401472539
1379,0.965149186
1380,0.337783521
1381,0.792737515
1382,0.424154657
1383,0.022065901
1384,0.966717388
1385,0.921389574
1386,0.327603821
1387,0.937619662
1388,0.385708354
1389,0.870406116
1390,0.035622736
1391,0.289494022
1392,0.752311142
1393,0.550794741
1394,0.4872618
1395,0.773712675
1396,0.035035353
1397,0.563295833
1398,0.435379559
1399,0.9702447
1400,0.169304813
1401,0.958786852
1402,0.921357402
1403,0.346346829
1404,0.089265232
1405,0.997597302
1406,0.686806827
1407,0.632234156
1408,0.338731884
1409,0.793366652
1410,0.934908191
1411,0.447382339
1412,0.71760235
1413,0.457105837
1414,0.927612279
1415,0.174579415
1416,0.074902864
1417,0.765643666
1418,0.693871661
1419,0.521692367
1420,0.671407014
1421,0.262613873
1422,0.21594989
1423,0.024215456
1424,0.229717544
1425,0.428267872
1426,0.323913631
1427,0.170188171
1428,0.997613902
1429,0.515653028
1430,0.262072299
1431,0.14697541
1432,0.18886403
1433,0.535380033
1434,0.415668786
1435,0.082306742
1436,0.584310417
1437,0.557928504
1438,0.089384946
1439,0.043312218
1440,0.292508147
1441,0.5664639
1442,0.167866072
1443,0.45021477
1444,0.482872391
1445,0.895020387
1446,0.372848158
1447,0.20301104
1448,0.485798334
1449,0.562239121
1450,0.122247925
1451,0.417019325
1452,0.067503813
1453,0.307829763
1454,0.059015638
1455,0.349170483
1456,0.535762295
1457,0.181056828
1458,0.852317617
1459,0.778318952
1460,0.200300253
1461,0.911224663
1462,0.239649823
1463,0.958835466
1464,0.658812608
1465,0.2556264
1466,0.631763566
1467,0.073121484
1468,0.577110259
1469,0.05022544
1470,0.951826229
1471,0.338575493
1472,0.38531557
1473,0.582017682
1474,0.414036934
1475,0.369734637
1476,0.159560156
1477,0.669303014
1478,0.220022709
1479,0.926021391
1480,0.458238836
1481,0.984172763
1482,0.355841807
1483,0.459110707
1484,0.182128775
1485,0.805711641
1486,0.907749643
1487,0.649284613
1488,0.881895393
1489,0.55998688
1490,0.99606137
1491,0.643777017
1492,0.603284227
1493,0.694511997
1494,0.050957533
1495,0.956952457
1496,0.950606607
1497,0.337449729
1498,0.228178827
1499,0.610962381
1500,0.068816899
1501,0.812317401
1502,0.973168019
1503,0.469352452
1504,0.555276614
1505,0.588006343
1506,0.32837404
1507,0.905051289
1508,0.737991118
1509,0.924510609
1510,0.783127363
1511,0.021487029
1512,0.73412954
1513,0.794505602
1514,0.591189937
1515,0.140748088
1516,0.460792187
1517,0.183150003
1518,0.455894703
1519,0.19729588
1520,0.669952124
1521,0.717730658
1522,0.617279514
1523,0.818397729
1524,0.6583044
1525,0.031948758
1526,0.25615934
1527,0.416845594
1528,0.874177612
1529,0.914467105
1530,0.526089446
1531,0.100512485
1532,0.123557391
1533,0.3482901
1534,0.806940625
1535,0.150188417
1536,0.647412013
1537,0.231663186
1538,0.77555023
1539,0.478808561
1540,0.621354368
1541,0.361078764
1542,0.313249821
1543,0.254930398
1544,0.95381886
1545,0.468633037
1546,0.986065194
1547,0.301067262
1548,0.091265166
1549,0.529511814
1550,0.644311699
1551,0.888722441
1552,0.86913057
1553,0.754439184
1554,0.839040706
1555,0.014867702
1556,0.848758159
1557,0.651120034
1558,0.882886598
1559,0.744886172
1560,0.296760248
1561,0.229092148
1562,0.08773601
1563,0.075763119
1564,0.817507613
1565,0.399960649
1566,0.933076463
1567,0.674929378
1568,0.271923241
1569,0.448862281
1570,0.4223998
1571,0.306858052
1572,0.360204866
1573,0.562749079
1574,0.776778261
1575,0.821102949
1576,0.576771268
1577,0.961323961
1578,0.080922554
1579,0.349357572
1580,0.777602907
1581,0.003876288
1582,0.995986645
1583,0.004983563
1584,0.149291696
1585,0.203618363
1586,0.912838759
1587,0.898266808
1588,0.084957877
1589,0.660011247
1590,0.680128249
1591,0.478233858
1592,0.047073357
1593,0.522752544
1594,0.805844833
1595,0.344976883
1596,0.710942063
1597,0.086138512
1598,0.364306587
1599,0.596996017
1600,0.785301531
1601,0.937095478
1602,0.688137852
1603,0.584394388
1604,0.841332042
1605,0.99308583
1606,0.916266205
1607,0.284050975
1608,0.542955594
1609,0.991047497
1610,0.707972015
1611,0.167114741
1612,0.528622408
1613,0.720404809
1614,0.000871025
1615,0.697021105
1616,0.487279612
1617,0.700070825
1618,0.370385158
1619,0.861998389
1620,0.83023584
1621,0.924730026
1622,0.759819255
1623,0.586878804
1624,0.643100976
1625,0.027270087
1626,0.139583107
1627,0.056125009
1628,0.565692518
1629,0.741105048
1630,0.341320224
1631,0.857535042
1632,0.970813169
1633,0.062133661
1634,0.541550893
1635,0.762362514
1636,0.313108213
1637,0.005927377
1638,0.011329248
1639,0.361131755
1640,0.672290303
1641,0.497461451
1642,0.8266559
1643,0.685366918
1644,0.41784841
1645,0.466674475
1646,0.59605065
1647,0.188840487
1648,0.57959483
1649,0.480946023
1650,0.950615377
1651,0.977677821
1652,0.683315213
1653,0.804119803
1654,0.127233306
1655,0.154609161
1656,0.769008222
1657,0.125943459
1658,0.735705731
1659,0.30207799
1660,0.542795894
1661,0.463957484
1662,0.642501572
1663,0.659553678
1664,0.464906879
1665,0.165279323
