d,0.9983947401046753,a,4.476694315751507,e,5.543518301431387,fourteen
d,0.9981960920095444,c,2.537999252657146,a,4.833561507080456,fourteen
c,1.001907161951065,h,7.468435084579704,h,6.606787337557761,thirteen
d,0.9984172567129135,a,6.001937001705416,h,7.513526692768125,thirteen
c,1.0017961419820784,h,4.999695619016989,h,6.345282921630529,thirteen
d,1.9987795250415803,c,2.5409906053599425,g,2.2030794858805516,eleven
d,0.9989002150297165,b,2.6563158263908155,f,0.47256485577663665,five
d,0.9982959686517715,b,6.989495597318976,f,5.143679857648728,four
d,1.0003980296254158,c,2.514213415296477,g,2.3067365906446295,thirteen
d,0.9991061465740204,d,6.001264891147859,h,2.998151028990748,eight
d,0.9990134940743446,c,6.888602449638207,h,0.4920457791288557,fourteen
d,0.9981650145053863,a,8.43927176377181,f,5.489834858774755,zero
d,0.9987835086584091,c,2.5230226590376903,f,7.998014685034401,thirteen
d,0.9983069784641266,d,0.5929238897585377,c,3.4863432195522517,fourteen
c,2.001628699541092,h,1.0989768426703597,g,5.552982277331152,fifteen
d,0.9985761135816574,a,8.452369552279926,b,5.562730934498713,two
c,1.0018478183746338,h,7.088980343789281,h,6.883248778952399,draw
d,0.9983380793333053,d,2.7052714304540997,f,4.763893584086221,twelve
d,0.9986922982931137,c,2.6820415843525125,b,5.562918737659528,twelve
d,0.9983699333667755,b,0.9892509941766157,a,7.38770389819476,thirteen
c,3.0018237812519075,e,1.3447803732221573,c,6.1525940692843974,eleven
d,0.998440205693245,c,0.8788884262580499,a,6.73530846052853,fourteen
d,0.9993004873991013,c,2.822221161163117,d,0.493840712758961,twelve
c,1.001803635597229,h,6.852548749647138,h,1.1850937095240341,nine
d,0.9982998796701431,f,2.5115526890691906,a,3.5335488630943988,fourteen
d,0.9981461495161057,g,7.022535339582646,e,2.423022550216605,fourteen
b,2.001243831157684,g,8.161593223020937,b,7.500679339799855,twelve
c,3.001586454987526,h,0.8094479380988031,e,4.747661049423595,thirteen
d,0.9990694245100021,c,1.3968715364853381,g,7.521484378726274,thirteen
d,0.9992176212668419,c,2.74112613191205,c,0.5108115136245804,fourteen
d,0.9986879090070725,g,7.8997053768107515,h,2.3035502517392232,twelve
c,1.0016538957357406,h,6.730783844114679,g,5.300739446780946,four
d,0.998092155456543,c,1.0571336666915512,e,5.56005231123805,fourteen
d,0.9988567920923233,a,5.001956134796246,b,5.561547216878493,two
c,1.0016880949735643,h,1.2974468340458245,h,3.9440933403178704,thirteen
d,0.9982266116142273,a,2.3269916716969385,f,5.540284790953835,thirteen
c,3.0017252275943758,h,7.710697382987155,h,1.4107487721647523,thirteen
d,0.9988612622022629,a,8.134159695466604,f,3.5125372800301817,fourteen
c,1.0018232254981994,h,3.3590036424876755,h,4.330653107410977,eight
d,0.9984422937631607,c,2.701921763958719,d,7.342768967726875,fourteen
c,1.0018087360858918,b,2.6960412646627745,b,5.471665639264565,twelve
d,0.9985186097621918,c,0.5657655782087795,f,0.48764141767092883,five
d,0.9985526170730591,b,6.9808911019330635,d,0.47247768841600735,fourteen
d,0.9984183579683303,e,0.8249107585786675,f,5.1885604266233445,fourteen
d,0.9987353674173355,f,0.5064634832043238,h,5.445299033637677,thirteen
d,0.9996903998553753,c,6.860111883520117,h,6.644773380236544,thirteen
d,0.998133395075798,c,2.5663178904475332,a,3.6946020109315723,thirteen
c,1.0017804061174393,h,1.1855711837360094,e,7.087645572287512,three
c,1.0018273602724075,h,8.050374084791489,h,6.399619699844145,thirteen
c,1.0018070087432862,h,7.8519959087488935,h,7.202755561837967,thirteen
d,0.9982894848585129,g,1.2660888548548082,d,3.486647639891004,draw
d,0.9990448226928711,e,7.68219321121564,a,7.512835188435808,thirteen
d,0.9982623267173767,g,7.2555321395760215,e,7.407377848455173,fourteen
d,1.9981392849683761,c,2.526741739196014,g,4.653573232448119,fourteen
c,1.001657975077629,h,6.881295751782894,h,0.5338512452866698,fourteen
d,0.9988775925636292,d,6.960354046136048,h,5.417351788718658,draw
c,1.0016862813234328,h,1.5594163841702484,e,5.560677319154624,fifteen
d,0.9987331311702728,f,0.509204272612386,f,3.477407686780666,thirteen
d,0.9983024156093597,a,1.8653194419835017,g,5.552736510231814,nine
d,0.9988133978843688,a,4.328501505565568,c,5.5108558413965705,fourteen
d,0.9981803704500198,f,0.47442018183882095,f,3.4800338605099297,ten
c,1.0016074217557907,h,6.9703133248342635,b,5.555098055082825,fifteen
d,0.9985995310544967,g,2.346578189741619,h,0.4776830970931508,seven
d,0.9981723078489304,c,2.6980663050561584,e,5.561961612041146,twelve
d,0.9986807677745819,e,0.6541423217497758,h,0.4741244672829952,draw
d,0.9982234669923782,a,2.484019089211618,g,5.554821645425716,fifteen
d,0.9984841483831406,d,2.7208171106853074,b,5.562235264494692,twelve
d,0.9989230408668518,c,2.5426832108719712,g,2.257397365532439,twelve
d,0.9985005425214768,b,2.613190959283329,a,0.5052489865184286,fourteen
d,0.9991018911004066,c,7.422129692382301,f,5.5049015792294576,thirteen
c,3.001844360589981,c,6.653336888308613,e,2.45893258730054,thirteen
d,0.9983035136461258,a,4.521481793777525,g,7.5231150866743794,fifteen
d,0.9990241548418999,e,5.998345636487254,g,6.115936811679646,fourteen
d,0.9985203614234924,a,8.477924039251992,g,5.555851899602214,twelve
d,0.998272042632103,b,2.5138430662512006,f,0.47394019607762394,twelve
c,1.0017769156694412,h,7.4055001564053935,h,5.709545536384179,draw
d,0.9986442309617997,d,5.998585421562441,a,6.818227528053804,draw
d,0.9987669866085053,d,2.584229713829771,a,0.897043960082824,twelve
d,0.9990695651769638,a,8.472749956785815,h,7.516730026584133,fourteen
c,2.0017954468727113,h,1.8314705835742726,g,7.5170166572402355,thirteen
d,0.9992658604383469,c,3.1594704553892785,f,4.10506515064996,three
d,0.9983796894550323,e,0.5386273630768602,g,6.193068900751824,thirteen
c,1.0017696068286897,h,1.6990652566285298,e,7.514792025374385,nine
d,0.9991653211712838,c,1.2395912910555487,e,7.4828625672037425,thirteen
d,0.998109805226326,c,2.7131053822154976,c,6.978294024116037,fourteen
d,0.9987567681074142,a,2.5406917988634232,h,7.271106705011495,thirteen
d,1.9982645478248595,c,1.3107609761118573,c,7.011548975832848,fourteen
d,0.9984699441194534,b,7.2479703468956025,b,5.087497385945279,twelve
d,0.9984568281173706,c,0.7302263611081435,d,7.280312336749292,fourteen
b,2.0013879324197767,h,1.825829138378352,f,5.3782809091974455,thirteen
d,0.998426903963089,d,2.4731121543294625,b,4.834493441884475,fourteen
d,0.9986826829910278,c,0.5621457889595892,g,6.8608412226753686,draw
d,0.9994105316996574,a,8.373828600603977,g,7.5232160058636275,twelve
d,0.9989383708238602,d,0.6969166733626112,f,5.436868816569324,twelve
d,0.9982678945064545,d,0.906257188493997,h,1.066762678721895,twelve
c,1.001840440750122,e,7.997988206116429,h,7.387019071411793,thirteen
d,1.9986877949237825,c,6.761474025641398,g,7.517542860728241,eleven
c,1.0018214908838272,h,6.823118633433635,h,0.528005439133449,nine
d,0.9982866983413696,g,1.3226493491051399,f,0.47225712226866756,fourteen
d,0.9982841987609863,c,0.5643256261827563,c,0.49736620112210606,fourteen
d,0.9988235527276993,d,1.1003147523263002,g,5.323113339059751,eleven
d,1.9999595912732184,c,3.089183924899813,g,5.536506858100186,eleven
d,0.9984967019557953,g,7.86980557496238,h,0.6802333872382726,ten
d,0.9986433410644531,a,8.427454724746628,h,5.491921623225308,thirteen
d,0.9987206214666366,g,7.424507343652335,c,2.9980995734930067,fourteen
d,0.9991098573803902,d,2.6397938564386374,f,2.9980032631158857,twelve
d,0.9984792692661285,e,0.6160833262145293,c,0.5051154687319084,fourteen
d,0.9988411638736725,g,1.5296287945371507,f,3.51979242255805,sixteen
d,0.9992555173635482,a,4.474448525127398,g,5.505662147177457,eight
d,1.0004505386054516,c,2.7398495844619988,f,2.9980042296648053,eight
c,1.001539335012436,h,2.486310461415134,g,3.616118211533978,fourteen
d,0.9984013990163804,f,2.465406661741877,f,3.512874661484245,eleven
d,0.9995435443222522,c,2.997861861725111,h,0.4923250121823938,seven
d,0.9982391636371613,d,2.5137132351832996,a,3.4721266393396046,fourteen
d,0.9984754086732864,b,3.3215099173357054,e,2.4662639870784657,twelve
d,0.998495689034462,b,7.0233744194530985,h,0.6680733321808177,fourteen
d,0.9983436490297317,d,2.503479903018618,a,4.547304959593988,eleven
d,0.9999361181557178,d,0.617930948430999,h,0.4725718767654109,draw
d,0.9982554627656937,a,2.118561424435679,f,4.484930887680755,fourteen
d,0.9983958982229233,d,2.836609835806505,a,3.5645162695756443,eleven
d,0.9988802590370178,a,8.484807456735048,a,7.2455997894015125,two
c,1.0018355783224107,h,1.4370702622235227,h,5.528718192913164,thirteen
d,0.9997054671943187,c,3.108428262775061,b,1.5486221674083733,twelve
d,0.9984309672117233,b,2.880933551271533,d,3.7533629066116845,fourteen
d,0.9994638637900353,d,1.3685673390485398,h,0.4732177482327359,eleven
c,2.0018339446783067,e,7.5613328171229375,b,7.521140610926197,two
b,2.0010593723058703,a,8.422800846168453,g,7.523600216934303,fifteen
d,0.9987560033798217,c,2.848409496868181,e,2.1854362765900364,draw
d,0.998384911775589,d,2.4987118851114145,d,1.2240296291449269,fourteen
d,0.9990294178128243,d,3.032009739859562,d,4.816113640952222,eleven
c,3.0016829560995104,h,6.749987396854694,c,4.1720695836712665,twelve
c,1.0018888775110244,h,7.591151055835924,h,2.4023658492443207,nine
d,0.9980890710353851,f,0.4778791997452998,c,0.5537750859307145,draw
d,0.9986298483610153,c,2.565411504966292,f,3.821465521279066,eight
c,1.001549774169922,h,0.6755101812787987,e,7.518417745684716,one
d,0.9994097498059272,c,2.696610288915704,e,1.2623377355196215,fourteen
d,0.9988311256170272,c,2.7715062276480085,f,0.4942997545250054,thirteen
c,1.0018691699504851,e,6.000701864123591,b,5.560010138556292,twelve
d,0.9983960281610489,c,2.5348271217286786,e,0.9284797233206138,fourteen
d,0.9989684184789658,c,2.5091876060181386,f,0.48813223238617187,seven
d,0.9988680777549743,c,0.9890996781360863,h,0.4811204660971887,thirteen
d,0.9990992566943169,e,1.7994695970264551,h,6.188713469187654,thirteen
d,0.9982562320232391,d,2.792791102083967,f,3.4821711319166444,fourteen
d,0.9983689461946488,a,2.280964571311033,h,7.148110214698802,fourteen
d,0.9991893285512924,b,6.7200394014869635,g,7.512024307159906,eight
c,1.0016631947755814,h,5.001181197643383,h,3.9897009024090035,nine
d,0.9982727353572846,b,6.867672871484999,f,3.8328992058054254,fourteen
d,0.9992457149624825,e,0.7637390101916017,h,2.9980077290535,thirteen
c,1.0018291547298432,h,1.0588474480134384,f,4.022812880620031,eight
d,0.9983165321350098,g,1.6634524850724783,g,5.096456605602013,draw
d,0.9984217119216919,b,2.56078809716786,f,2.9980068786144285,draw
d,0.9984145123958588,b,6.64146173093912,h,0.48053355903558637,draw
c,1.0017568589448929,h,0.9794391054004715,d,7.998006456851608,draw
d,0.9986676979064941,c,2.5256525800067906,f,0.4716556377303729,eleven
d,0.9987162362337112,f,0.4930508094002064,f,3.480375252441902,eleven
c,2.0018110332489014,c,7.963012050033162,b,5.560565715074072,fourteen
d,0.9986803356409073,g,1.719291755085088,f,5.447324976912461,draw
d,0.998399104833603,c,2.6173564038912387,h,0.49166813323266856,fourteen
d,1.0002394089102744,c,3.1203909609774807,c,0.5022066968827038,twelve
d,0.9982467238903046,c,6.895637749727728,f,4.871356438882562,fourteen
c,1.0018886654376984,c,7.781092303600967,h,7.522639909742734,fifteen
d,0.998221720457077,c,2.506536046537721,g,0.5752519335916776,twelve
c,1.001593355178833,g,2.3974086460472033,d,5.466690499987759,ten
d,0.9982663004398346,b,6.528410404454205,g,0.5301377967240517,fourteen
d,1.9982856991291047,c,2.4617790619757773,c,4.01047260876331,fourteen
d,0.9996542241573334,e,7.35165113351017,h,6.296188877974499,fourteen
b,2.0010692650079727,f,2.8083477574678883,f,3.509975900584629,ten
d,1.9985307983160019,e,1.1159566618465024,e,7.4754228952862825,thirteen
d,0.9988830816745758,c,6.567675575130494,g,5.42473891192822,thirteen
d,0.9998953413143754,c,2.6205364543901304,g,6.908331922161588,twelve
c,1.001880487561226,g,8.39287150827946,h,7.256535284395703,fourteen
d,0.9992943444252014,c,2.644014738039517,h,0.5118488944659265,twelve
c,1.0017147423028947,e,1.61458747559463,a,7.519279338538237,four
d,0.9991180298328399,f,6.509989750518476,h,0.47393293708923023,draw
c,1.0018662519454955,e,1.4429810119007318,d,5.513879177766224,eleven
c,1.0017516368627548,h,1.4505810893976092,a,5.522262956506786,twelve
c,2.0015577585697173,h,3.0126245334048765,c,3.9288096596629405,four
d,0.9988914470672607,e,0.6453927034078778,e,4.52695610408769,seven
d,0.9984928420782089,f,2.6398012147796615,a,5.462111528009703,fourteen
d,0.9983574565649033,e,6.995341825888177,h,7.3527907723834565,draw
d,0.9989872304201126,a,4.474138414704404,d,8.000933567165978,nine
d,0.9983194336891175,b,0.6654179100270603,f,4.8693143223306015,sixteen
d,0.9985211470127106,f,0.47667522460079503,e,3.9690054891305366,ten
c,3.0012881993055345,h,0.5699158629599288,e,6.487612191009571,fourteen
d,0.998475343465805,c,2.8773243473579937,g,5.484738606636078,thirteen
c,1.0017251582145692,h,7.7613813330087,b,5.562677294356685,fifteen
c,1.0017546240091324,g,8.119821095209591,h,0.5997786273762836,thirteen
d,0.9982842066287995,c,0.9182028862071089,f,5.517750918204705,thirteen
d,0.9988599860668183,c,0.7629722881631822,f,0.4717482790822499,thirteen
d,0.9981030652523041,c,6.693380606364434,g,7.513338398475577,fourteen
d,0.9983440886735916,a,8.337558700372071,g,4.9730594954375,fourteen
d,0.9983496550321579,c,2.5101472459335716,c,0.7584385151971671,fourteen
d,0.9983422174453735,d,6.604901775462685,f,6.179711061734821,fourteen
c,1.0015747154951096,e,7.231593282967237,h,6.161509889080788,thirteen
d,0.9985582832098007,d,3.672726371746332,a,6.830284977330454,fourteen
d,0.9991881913542747,b,2.607806025547717,h,0.4716914566731024,fourteen
d,0.998635648727417,c,2.481280910607461,g,0.5828566759325595,fourteen
d,0.9989717937707902,b,6.692058309716385,a,0.5111430470944961,twelve
d,0.998283083319664,b,7.305432848044071,h,1.928309282206858,six
c,1.001701366662979,h,7.589614667599789,b,5.561054492069188,fifteen
d,0.9984788892269134,a,2.50628922797262,e,7.351293930401113,draw
c,1.0017408859729766,h,6.712348943733525,h,0.620144076314247,fourteen
d,0.9981586227416992,d,0.6396632895754855,e,7.50126249144459,draw
c,1.0017232475280762,e,1.4649870965256335,e,7.493642777677648,nine
d,0.998424315571785,a,8.453042473294207,b,5.562934027606555,twelve
d,0.9994053730368614,c,2.5971794586499977,b,4.873153947613955,eleven
d,1.000033118955791,a,2.2317617376166945,f,3.6705429659665327,eleven
d,0.9983021560907364,f,2.4665553736063384,g,5.43262821127539,thirteen
d,0.9984112039804459,g,2.2108906091112117,h,1.7388268669176905,thirteen
d,0.9982950049638748,d,2.4797440150745627,a,2.9980040985345866,draw
d,2.0001812187433243,e,8.151295665754553,g,5.552138510377406,eleven
d,1.9982006272077562,c,2.476442801384061,e,1.369197452413087,fourteen
d,0.9994902092814445,g,8.406994563989777,h,5.424092522805467,fourteen
d,0.9987244250774383,d,0.7462588089346407,d,5.055008065761425,eleven
d,0.9984710599184037,a,2.5435155328034975,g,7.523370660426426,thirteen
d,0.998498365521431,e,5.999231049180277,g,7.516338633998117,nine
b,1.0015161253213882,b,3.4049883553367097,f,4.608583072464869,thirteen
d,0.9982481509447098,c,2.5418696776770435,f,7.998000493764526,fourteen
c,1.001574340581894,g,0.5941011528942379,e,2.142462172800741,fifteen
d,1.9983198434114455,c,0.7012256698856996,g,2.4320110223450606,thirteen
d,0.9995667149722576,c,0.5182115869457649,f,3.4731721207994113,eleven
d,1.99811827814579,b,2.8484827061254894,f,3.7955465545201807,nine
c,1.0015869681835174,h,3.1400650758555986,g,5.5584069500123165,fifteen
d,0.9985844674110412,c,2.618829942860742,b,4.3386100209091385,eleven
d,0.998424296617508,c,2.481779032879505,g,0.9171617109168284,eleven
d,0.9984516830444335,c,0.6116629256360296,f,3.498827273308369,thirteen
c,1.0015381621122361,h,1.3308023628438495,c,7.058114677244587,fifteen
d,0.9983390746116638,c,2.536605782415397,f,3.47411107393977,fourteen
d,0.9982403392791748,d,2.5101263557281217,c,4.177776023757371,fourteen
c,1.0017195492982864,h,1.3666523751089388,e,5.550029938953225,fourteen
d,0.9986845024824142,e,0.918408468816927,g,7.521596952129012,thirteen
d,0.9987976368665695,d,1.109396679291749,a,5.485603587596653,ten
c,1.0017671564817427,h,6.840712337840519,c,5.535510835496814,fourteen
d,0.9990404533147812,g,1.1998440403937443,h,0.4810031322847922,twelve
c,2.001674598813057,e,0.8707635443837529,e,7.5141926838222615,eleven
d,0.9991488540172577,c,0.6629276393183939,g,7.211058275511166,twelve
d,0.9991842521429062,e,6.745415539652694,h,5.423882872954146,fourteen
d,0.9986659010648727,a,2.4117152983889745,f,5.28534823518709,two
d,0.9983893753290176,g,2.2876783975613546,e,7.1211994388314,ten
d,0.9985858370065689,d,0.501977051538639,d,2.9980227837562587,fourteen
c,1.001679939031601,h,1.2892415665001717,e,7.483880452509525,fifteen
d,0.9987230398654938,f,6.526314090677054,h,0.5278123024422526,fourteen
c,3.0018334978818895,h,7.952062226117935,h,2.9991445438265827,fourteen
d,0.9991818965673447,b,7.872281952907046,b,7.501585344656134,fourteen
d,0.998268496632576,b,6.96614138144968,d,0.47526026096699026,fourteen
c,1.001270551085472,h,0.5433156326782315,e,5.214985841545629,one
d,0.9987669115066529,a,4.4862060939840624,a,5.393124815884207,twelve
c,1.001867180466652,h,8.298367086656684,e,7.521868148826709,fifteen
d,0.9984731904268265,a,8.486682443935353,d,8.001990874170906,fourteen
d,0.998584359407425,g,1.563889779689113,d,0.4857318277241459,thirteen
d,0.9991073771715164,c,2.6754050466957446,h,0.5184786118657624,thirteen
d,0.9980862511396408,d,0.6231907177160689,e,4.458449476852319,eleven
c,1.001831142783165,h,1.6795705143056887,c,7.15689950753414,nine
c,3.001675765275955,h,6.968241689000235,h,0.4960120427872512,eight
d,0.9990572127699852,c,6.871169688338645,a,7.020673847020948,fourteen
d,0.9994295151233673,d,2.6166718910995233,g,5.76915343661459,fourteen
d,0.9982943971157074,e,6.719067662770087,f,6.088676440905422,thirteen
d,0.9982035143375396,g,3.8395658416757708,e,5.555710404928499,six
d,0.998207177400589,a,8.320798383218325,a,5.5530196249066766,fifteen
d,0.9981914677619934,a,4.277305286660421,g,5.560370329603462,fifteen
d,0.9987583112716675,e,3.87704882552061,f,5.926574205729497,five
c,3.0016123456954955,g,1.9142108124069548,c,6.982251039068224,six
c,1.0015998076200485,h,1.075370042478128,e,7.368302152564021,nine
d,0.9982232103347778,b,2.4946618666834692,b,5.524133343141425,fourteen
c,1.0018619908094406,c,2.931520773918696,c,7.066019509769665,thirteen
d,0.9982064511775971,b,3.645097079556384,e,5.214479205391077,fourteen
c,2.001668976187706,g,7.929276795111627,h,7.4520011389547625,twelve
d,1.999170830488205,e,5.999262519419439,a,5.548799662671232,thirteen
d,0.9983330047130585,e,0.9434316919993891,e,7.42360599426324,draw
d,0.9991399917602539,g,7.553782949879707,h,1.489910811062405,thirteen
d,0.9982499564886094,g,1.759830364610535,f,3.46402165147741,ten
d,0.9990806043744087,c,2.870508839881401,a,7.44764384901601,thirteen
c,2.0017403030395506,h,8.330508319317309,g,5.560501359436382,thirteen
d,0.9983530762195587,g,2.0158342158655733,h,0.5098593366470031,ten
d,0.9982524809837341,b,6.746104674194823,d,0.5071682154497998,fourteen
d,0.9981931487321853,a,8.354945980341675,f,5.530051429932785,thirteen
d,0.9986724675893783,a,8.183420506061653,b,5.563002268394719,fifteen
d,0.9985487936735153,d,2.5537818964128607,c,0.4749500879629216,fourteen
d,1.0005853128433229,a,8.36089318580858,h,0.5628707173878342,thirteen
c,1.0016078270673752,e,8.01286289594222,b,7.52240890433264,two
d,0.9992213253378868,d,7.483517174932917,h,5.631376190813525,fourteen
c,1.001795629143715,h,2.0750046855743074,h,5.582978762019917,draw
c,2.001861736297607,h,4.04872422211467,e,7.5220457968377445,fifteen
d,0.9983203268051147,a,8.47577717741743,a,7.522634681095601,twelve
d,0.9995561664104462,c,2.602130499700472,d,0.48825045869714145,fourteen
d,0.9982744081020355,g,7.7274260032900415,h,4.670736495638204,fourteen
d,0.9990788551568985,g,8.426079555307398,h,2.9994841659665132,eight
d,0.998507321715355,d,5.9981003335716805,h,0.4733133050799513,twelve
d,1.000300125837326,g,2.3846957270157874,h,0.4811948409782718,thirteen
c,1.001884467124939,e,6.799241710116891,h,2.9980182067155865,eight
c,1.0017109199762344,h,7.403696282215103,h,1.9250505021672766,draw
d,0.9984742896556854,g,8.256137880420543,h,6.205500513277248,fifteen
d,0.9981917761564255,f,2.4537685100297995,c,0.472362020600947,fourteen
d,0.9985258333683014,g,2.106433111447422,f,3.4837593438321806,ten
b,2.000064992643893,e,1.9569542392525878,f,5.1751407409038865,thirteen
d,0.998296804189682,b,2.721114998779142,f,3.7507720125552733,fourteen
d,0.9990142385959625,b,7.267018291494259,b,3.6626395046192473,fourteen
d,0.9987797759771347,c,0.8563913602446808,g,5.435716592583624,thirteen
c,2.0016886777877807,h,0.8866755385256877,g,4.2259474405108906,fifteen
d,0.9987643812894821,e,0.61095449570159,h,0.48448732771395997,thirteen
d,0.9991334244012833,c,6.859004416116065,d,2.999697389066222,twelve
c,3.001594885468483,h,0.7080443470117025,e,2.2650834442432735,nine
d,0.998993221282959,e,7.205037223194881,h,0.6725927069548514,thirteen
d,0.9981379408836365,d,2.5552674706350564,c,0.5661436881547262,fourteen
b,2.0014498673677443,h,1.8780586361450733,h,5.886505444857508,thirteen
