L,3.99819451212883,3.0019942961931227,0.998,2
R,1.9994595890045166,4.001999874949456,2.002,2
R,0.9983710055351257,2.0019999984502794,4.998,4
L,4.998266213297844,3.0019996311664583,0.998,2
L,4.998443015933037,4.001987704515457,2.002,3
R,0.9983347837924957,1.0019999141693114,3.998,5
R,2.9982169058322907,1.0019998215436936,4.998,3
R,0.9983939861059189,5.001999994874001,3.998,5
L,3.998385388851166,2.0019921009540558,2.002,3
L,4.998192798614502,3.00199952852726,0.998,2
L,2.99832718539238,5.001987952470779,3.998,5
L,4.998235911130905,3.0019957535266877,0.998,2
L,3.9980752872228624,3.0019973335266115,5.001981362342835,1
R,0.9981191676855087,2.0019999992847444,2.998,4
R,1.998773936510086,4.001574234843254,2.002,3
R,0.9980744109153747,1.0019999990463258,2.998,4
L,0.9981860916614532,2.001999878644943,3.002,1
L,1.9981022402048112,3.001999965786934,4.998,3
L,4.998170288324356,3.001999676823616,4.998,3
B,1.998386352300644,4.001993831038475,2.002,1
L,3.9983026962280275,3.0019959607124327,0.998,2
R,2.998121349453926,1.0019994673728942,4.998,3
L,4.998329075694084,3.001999819278717,4.998,3
R,3.9980802067518235,2.001999438762665,3.9980000034570695,5
R,2.998139839053154,1.0019896867275238,3.998,5
R,0.9982379945516586,1.0019996699094773,3.998,5
L,2.998191382050514,5.001999913454056,2.998,3
L,4.998134899139404,3.0019995138645172,0.998,2
L,3.998117770075798,3.001998146891594,0.998,2
L,3.998257641077042,3.0017819011211397,1.002,2
R,0.9989899969100953,5.001999999880791,2.998,5
R,0.9982010060548783,5.001999893188477,3.998,5
R,2.999039874076843,5.00199998998642,3.998,5
L,3.998077470421791,3.0019996304512024,4.998,1
L,3.9982038654088976,4.001947137355804,2.002,1
R,1.9982774064540862,4.001999773740769,2.002,2
R,2.998144176006317,2.001999976873398,4.998,3
L,3.998073898434639,3.0019999314546584,0.998,2
L,4.998028590917587,3.0019999613761903,4.998,3
R,1.9985927515029906,4.001986093878746,2.002,3
R,2.99836336016655,1.0019990801811218,2.998,3
L,4.998122275948525,5.001998577475548,3.998,5
R,0.998040976524353,1.001999974489212,2.998,4
L,2.998139939069748,3.0019986358880995,4.998,3
R,0.9982697749137879,2.0019999998807907,2.998,3
R,0.9983627547025681,5.001999987483025,3.998,5
L,3.998407794594765,2.0019547551870347,1.002,1
R,1.9994519580602645,4.001994056344032,1.9997585495859385,5
R,1.9983189461231232,3.0019977856874465,4.998,4
R,0.9982095135450363,2.001999999642372,2.998,1
R,2.9988077100515365,3.0019978729486465,0.998,2
R,0.9981219398975373,5.001999999761582,2.998,4
L,4.998186623334885,3.001995001077652,4.998,2
L,0.9980798332691193,5.001999997496605,2.998,1
L,4.998169593453407,5.00199983048439,3.998,5
L,3.9981893146038057,4.001998156309128,1.002,1
L,4.998072460889817,5.001999824881554,4.998,4
L,3.9981755437850954,4.0019652404785155,2.002,1
L,1.9981993236541749,3.001995156764984,4.998,2
R,0.9981987626552582,1.0019999924898149,3.998,5
R,1.9981549021005631,4.001911722183228,3.9991884148716927,5
L,3.9983636432886125,3.001982073426247,0.998,2
L,4.998334977507591,4.001999514579773,1.002,1
L,4.998167558670044,5.001999972105026,2.998,3
R,1.9983459976911544,1.0019836974143983,4.998,4
R,2.9980563896894457,1.0019862316846848,3.998,4
R,0.9980889849662781,1.0019999945163727,3.998,5
L,3.9982189495563505,4.001966735005379,2.002,1
R,4.9980127210617065,5.001999937057495,2.998,4
R,0.9980756982564926,2.0019999998807907,2.998,3
L,4.998333921909333,5.0019999179840084,0.998000000834465,2
R,1.998735010266304,4.001999818086624,1.0014346059560775,4
R,2.998376935482025,3.001999991893768,4.998,3
R,0.9981643708944321,1.0019996103048325,3.998,5
L,4.998067541718483,2.001999897003174,2.998,1
R,0.9981769691705704,5.001999998807907,2.998,4
L,3.998226028084755,3.001971214413643,0.998,2
L,2.998908213376999,5.001998649954796,2.9980000532865523,2
L,3.9981722600460055,4.001960748553276,2.002,1
L,4.998425248384476,3.0019999371767043,0.998,2
R,2.998612725496292,4.0019996316432955,2.002,2
R,1.9982725284099578,4.0019972559213635,1.0019999972581863,5
L,3.9980781869888307,3.001989411354065,4.998,2
R,0.9983745574951172,5.001999951601029,2.998,5
L,0.9980931768417358,2.0019999755620956,2.998,5
R,0.9992326508164406,3.0019999928474426,4.998,3
R,0.9989827809333801,5.0019999742507935,2.998,2
R,0.9981079087257385,2.00199998319149,4.998,3
L,2.998543673276901,2.0019997578859328,2.002,1
R,0.9984185998439788,2.002,2.998,4
B,3.9980067476034162,2.0019993102550506,2.002,3
R,2.998207640886307,1.0019999623298645,3.998,5
L,1.9985763350725174,4.001490583777428,2.002,2
L,2.998211522936821,5.001999918818473,2.998,2
L,4.998190146446228,5.001999127984047,2.998,4
R,2.9981560232639315,1.0019985603094101,4.998,4
R,1.9986560889482499,4.001971149325371,2.002,5
L,3.9984549946784975,4.001996304154396,2.002,1
L,4.998097746253014,5.001999940872192,4.998,4
R,1.9987745143175124,4.001907804369926,2.002,1
R,1.9983547743558883,4.001998304605484,2.002,5
R,4.998889070272446,4.001998173713684,0.9980005322694778,4
R,0.9981831629276275,2.0019999992847444,2.998,4
L,3.998160289525986,2.001997339725494,2.002,1
R,2.998467327237129,2.001999995946884,2.998,4
R,1.9992403019070626,4.001399193406105,2.0019999998807907,4
L,2.998374368071556,2.001999865651131,3.002,1
R,0.9987442373037339,1.0019999997615814,2.998,4
R,2.9983202002048492,1.001999865412712,3.998,4
L,2.9988299919366836,3.0019998331069946,4.998,3
L,3.9980810469388963,3.0019763104915618,0.998,2
L,4.998059152364731,3.001999952673912,0.998,2
R,0.9981136125326157,2.0019999785423277,2.998,4
L,4.998509684562683,5.001999074101448,3.998,5
R,0.9981871213912964,1.0019986075162888,4.998,4
L,3.9980453890562058,4.001986876606941,2.002,3
R,2.9982413083314894,3.0019997355937957,4.998,3
L,3.9982303540706634,4.00199776506424,2.002,1
L,1.9983707963228226,3.0019982181787492,4.998,2
L,1.9983217812776566,4.001998219251632,1.001999993801117,4
R,2.999847563251853,4.0019990016222,2.002,2
R,2.998149586200714,1.0019996601343155,3.998,5
L,3.9982819308042528,4.001792695999145,2.002,1
L,4.998568723320961,3.0019969881772997,0.998,2
R,0.9982408956289291,5.001999927282333,3.998,5
R,0.9993207277059555,1.0019998359680176,3.998,5
R,0.9981040360927582,2.001999997615814,2.998,4
L,3.9982512325048445,4.001907150626183,2.002,1
L,3.9982662216424942,3.0019959027767182,0.9980073066949844,2
R,0.9989248234033584,1.0019999924898149,4.998,4
R,0.99807965695858,1.0019999964237214,2.998,4
L,1.9981669300794602,3.001997521162033,3.0005633770823477,2
R,0.9987286710739136,2.0019999845027923,3.998,5
R,1.9991898252367972,4.001999161481857,2.002,2
L,3.9986843621730803,4.001959052562714,2.002,1
L,3.998051480293274,2.00197020983696,0.9980043298006058,4
L,3.9984825494289398,2.0019637838602065,1.0019999998807907,1
L,4.99853740632534,5.001999563217163,2.998,4
R,1.9982657001018524,4.001997583270073,4.9980000042915345,1
R,0.9986286399364471,3.001999994516373,0.998,2
L,2.998289430618286,4.001998586416245,3.002,2
R,0.998583839058876,2.001999994635582,2.998,2
R,3.998331596493721,4.001999977827072,1.0019997906684877,5
R,2.9983386508226393,5.001999024033546,3.998,5
R,1.9984883201122283,3.001993150472641,4.998417474150657,3
L,3.998205047249794,4.0019949089288716,0.9980029664039611,2
L,3.998071635365486,2.0019996474981308,4.998000974416732,1
R,3.9988959765434267,4.001967118382454,2.002,5
R,2.998377064704895,3.001999812245369,4.998,3
R,2.998096511244774,1.0019991750717163,3.998,5
B,3.9985676430463792,3.0019735331535338,0.9980000019073486,2
L,3.9980760836601257,5.001999704003334,4.998001751184463,1
L,1.9985000499486922,4.001996359944344,2.002,1
L,3.998164623618126,4.00198318195343,2.002,1
L,3.9981626765728,2.0019512382745743,5.00199999821186,3
L,4.998099046587944,5.001999629735947,2.998,5
L,3.998276824593544,3.0019871596097945,0.9980002527236939,2
R,1.998330824136734,4.001989798784256,1.002,1
R,1.9987947239875794,4.001999222755432,1.002,1
L,3.99821239233017,4.001991513133049,2.002,1
R,2.998038869023323,1.0019996896982193,4.998,3
R,0.9983384336233139,2.001999998807907,3.998,5
R,2.998066866874695,1.0019999301433564,3.998,4
L,3.9981230956315996,3.0019984686374666,1.0002420314848424,1
L,3.9984432166814803,4.00197947537899,2.002,1
B,0.9984466412067413,2.001999988794327,2.998000019788742,1
B,3.998174812912941,2.0019986103773117,2.002,1
R,2.9983564149141313,1.0019995611906052,4.998,4
L,4.998111275792122,4.001997075557709,0.9980000085830688,2
L,4.998142964243889,5.0019999171495435,0.998,2
L,4.998423304796219,5.001985257983208,3.998,5
R,4.998121392011642,5.001999257326126,3.998,5
R,0.9980732902288437,2.0019999871253966,2.998,4
L,4.998145910024643,5.001999648809433,4.998,4
L,3.998170887351036,4.001983360528946,2.002,2
L,3.998279099225998,3.0019845595359804,1.0019999998807907,1
R,0.9980883448123932,2.0019999877214434,2.998,4
L,4.9987096005678175,5.001999481916427,3.998,5
R,0.9981208838224411,2.0019999824762342,2.998,4
L,3.998092320561409,3.001985439658165,4.998,3
L,3.9980874202251435,4.001994801998139,2.00199999833107,1
L,2.998774833679199,3.001999764561653,0.998,2
L,3.998270867109299,2.0019721423387526,2.002,1
R,0.998118690252304,2.0019999992847444,2.998,3
L,2.9981755977869033,5.001999322414398,0.9997700479626656,1
R,0.9982691811323166,1.0019994776248933,3.998,5
R,1.9993038014173508,4.001996777892113,2.002,1
R,1.9984505574703217,4.0019943265914915,2.002,5
R,2.998321061730385,1.0019998387098312,2.998,4
R,1.9982844520807266,4.001988852143287,1.0019999989271164,5
L,3.998205181479454,4.001997359156609,2.002,1
L,4.998762947678566,1.0018411457538605,4.998000131487847,3
R,2.99886091196537,4.001999805092812,2.002,5
L,3.9981620275974272,3.0019934182167054,0.998,2
R,0.9985639128684998,1.001999944806099,3.998,5
B,3.998111165046692,4.001996331810951,2.002,1
L,3.9983324182033537,4.001922591686249,2.002,1
L,0.9981207635402679,2.0019999886751174,2.998,4
L,3.998167409777641,2.0019876749515535,3.002,1
L,3.9981264832019807,3.001998819589615,0.9997378073334694,2
L,4.998522823214531,5.001999514460564,2.998000000357628,1
R,2.998211421132088,1.0019995486736297,4.998055849313736,1
L,4.998105771303177,5.00199561214447,3.000205996662378,2
L,3.999227473497391,2.001876814246178,2.002,3
R,2.998151427984238,1.0019990290403367,4.998,4
R,2.9982394239902495,2.0019999960660932,4.998,3
L,1.99807286131382,3.001996238350868,4.998,2
L,3.9981281274557112,3.0019992278814316,0.998,2
L,4.998262672424317,4.001997702956199,1.002,2
R,2.998202140688896,1.0019999808073043,4.998,4
L,3.9983501225709914,4.001985600113868,2.002,1
L,3.9983678624629975,2.001878450155258,2.002,3
R,2.9983294373750686,2.001999981045723,4.998934198617935,3
R,2.998287964105606,2.0019998767375946,3.9980002361536027,5
L,3.9981210201978685,3.00199764752388,0.998,2
R,0.9980302896499634,5.0019999967813495,2.998,4
L,3.9982775593996047,4.001998492002487,1.002,1
R,0.998053229212761,1.0019999371767043,3.998,5
L,3.9982849469184876,4.001779592990875,1.002,1
L,3.9981709831953047,3.0019993288516997,4.998,2
L,4.998227415561676,5.001999245285988,2.998,4
R,1.9985811270475387,4.0019966371059414,2.002,1
L,2.998589686989784,2.0019992847442625,2.002,3
R,2.998139840602875,1.001999906182289,4.998,3
R,0.9987697141170502,2.0019999973773954,2.9980000002384184,3
R,2.9981331700086593,2.001999996781349,2.998,4
L,3.998187837600708,3.0019991475343706,0.998,2
R,0.9986519231796265,2.0019999997615816,2.998,4
L,2.998176597237587,3.0019978084564207,4.998,3
L,4.998189993739128,2.0019949015378953,1.002,1
L,4.998087183117867,5.00199879026413,3.998,5
L,4.998097719669342,4.00199953353405,2.002,1
R,4.998189929962158,1.0019754858016967,3.998,5
L,1.9982963844537736,4.001996901154518,0.9980006337165832,2
R,1.9988436775207519,4.001988270759583,1.001999962091446,2
R,0.9984336885213851,2.001999983906746,2.9980017786026,3
R,0.9984068052768708,1.0019999690055847,3.998,5
R,1.9983484904766082,4.001996515989304,2.0019998977184295,4
R,1.998256227374077,4.001999574422836,3.998,5
R,0.9982323372364044,5.001999998688698,3.998,5
L,3.9980507460832597,3.0019643201828003,0.9980033868551255,2
L,3.998074795007706,5.001994856715203,4.001773515582085,5
R,0.9991129547357559,2.001999992489815,2.998,3
R,2.000102669812739,4.001993329405785,2.002,5
L,4.998171665906906,5.001999909639358,4.998,3
R,2.9982663717269897,5.001999995350838,2.998,4
L,0.9982789455652237,2.0019999992847444,2.998,1
L,3.9982478260993957,3.0019945462942124,0.9980000005960464,2
L,3.9981673204898835,3.001998713493347,4.998,3
L,4.998063762664795,3.0019998989105225,4.998,3
L,3.998177645087242,4.001966293692589,2.002,3
L,4.998256775736809,4.001999600291252,1.0005705030560494,2
R,0.9981522858142853,2.0019999980926513,2.998,4
L,3.9984856649637224,4.001989936828613,2.002,1
R,2.998303508877754,1.001997051358223,3.998,5
L,3.998317685842514,4.001939899563789,2.002,5
R,0.9987293578386307,1.0019848788976669,3.998,5
R,1.9983932120800019,4.001994100451469,2.002,1
L,4.9982035059928895,5.001999816179276,4.998,4
L,2.9985890879631043,5.001999794840812,3.998,5
L,2.9983067692518235,2.0019995918273925,5.002,3
R,1.998247114777565,5.001999165177345,4.998,4
R,1.0004414489865303,2.0019999985694885,2.9981005177497866,1
L,4.998193783402443,5.001999665617943,2.998,1
R,2.9980641397237777,5.001999952435494,2.998,4
L,3.998169751763344,4.001979881882668,2.002,1
R,1.9981486048698425,1.0019930744171142,4.998,3
R,1.9981489329338074,4.001998215079308,2.001999580860138,4
L,4.998101441860199,5.001999987363815,2.998,1
R,0.9980527178049088,2.0019999960660932,2.998,4
R,2.998441118359566,5.001999989032745,3.998,5
R,1.9986463150978089,1.0019984583854675,3.998,4
L,4.998086990833283,5.0019953852891925,3.998,5
L,1.998094565987587,4.001999806880951,1.002,2
L,2.9982065485715865,3.0019979074001313,3.0019999885559083,2
L,3.9983714498281477,3.001997725725174,0.998,2
R,1.9981979764699935,4.001999145746231,2.0019999281167986,1
R,2.9981619638204573,1.0019958001375198,4.998,4
R,0.9981320749521255,2.001999999642372,2.998,4
R,2.9989389021396637,5.001999961495399,2.998,4
R,2.9980451829433443,1.0019996764659882,4.998,4
L,3.9982737683057783,2.0019869946241378,2.998008259534836,1
L,3.998033969163895,3.001996368408203,0.998,2
R,0.9983802841901779,2.001999980211258,3.998,5
L,4.998411601781845,5.001999386310578,2.998,2
L,3.9981988824605943,5.0019995123147964,4.998,3
R,2.9983470113277435,1.0019999920129776,2.998,4
